timestamp_s,arm,jt_J1,jt_J2,jt_J3,jt_J4,jt_J5,jt_J6,jt_J7,ee_Fx,ee_Fy,ee_Fz,ee_Tx,ee_Ty,ee_Tz
0.0000,1,0.6081980466842651,-2.402580738067627,0.17017579078674316,19.252193450927734,-0.037768151611089706,1.30289888381958,0.3897070586681366,-1.3222605639627387,1.5099869180353345,0.6801702764249202,-1.6652571545088828,-0.5115136275035611,0.29053198633559374
0.0000,2,0.09713202714920044,3.7571868896484375,-5.836817264556885,19.148284912109375,0.6058411002159119,1.782192349433899,-0.09500888735055923,3.6508051651581472,-0.8081028477600142,2.3195472565163193,0.6979176002163352,1.941491963435653,-0.14516528081751243
0.1002,1,0.6597727537155151,-2.426384449005127,0.14240479469299316,19.303768157958984,-0.044176843017339706,1.29008150100708,0.3430151641368866,-1.318776227860412,1.4821969221485465,0.6784891997089855,-1.6441691271362324,-0.5092631904318439,0.2825182304386896
0.1002,2,0.12093573808670044,3.7571868896484375,-5.860620975494385,19.148284912109375,0.6122497916221619,1.782192349433899,-0.06845859438180923,3.651989653628442,-0.8317559243521466,2.305786653770464,0.7134280161990385,1.946143212631564,-0.15048949327424768
0.2430,1,0.6320017576217651,-2.402580738067627,0.17017579078674316,19.275997161865234,-0.049670007079839706,1.29008150100708,0.3366064727306366,-1.3059399443689879,1.4790529111634931,0.6766116311420382,-1.6419839085954173,-0.4989012208306543,0.28502555588115946
0.2430,2,0.07332831621170044,3.7571868896484375,-5.888391971588135,19.124481201171875,0.6058411002159119,1.789516568183899,-0.055641211569309235,3.6667633365321537,-0.8350341640276465,2.3061542135843065,0.7115507614789647,1.9501274769380466,-0.152123354421792
0.3469,1,0.6081980466842651,-2.374809741973877,0.14240479469299316,19.252193450927734,-0.044176843017339706,1.28367280960083,0.3237890899181366,-1.314860565463083,1.4941470036729263,0.6509936139660418,-1.6517951311033314,-0.4999571525872508,0.28638782800277984
0.3469,2,0.07332831621170044,3.7571868896484375,-5.860620975494385,19.148284912109375,0.6003479361534119,1.789516568183899,-0.062049902975559235,3.6432563774073086,-0.8303056428209254,2.2910592100987435,0.7095871831728309,1.936028730108837,-0.149529766352053
0.4470,1,0.6320017576217651,-2.402580738067627,0.09479737281799316,19.252193450927734,-0.044176843017339706,1.29008150100708,0.3237890899181366,-1.318571122934666,1.5017962865777406,0.6870248547435204,-1.6620837459566011,-0.5111352601658927,0.2878545912828327
0.4470,2,0.07332831621170044,3.7571868896484375,-5.836817264556885,19.100677490234375,0.5939392447471619,1.795925259590149,-0.10782627016305923,3.6703598593643556,-0.8292243964623781,2.306318805595649,0.7098853073409382,1.9516940492797272,-0.14912957767703444
